"comuna" "anio" "homicidios" "hurtos" "robo_lugar" "robo_sorpresa" "robo_vehiculo" "robo_violencia" "violacion"
"3423" "Pucón" 2015 0 1088.4 689.4 29.9 43.4 48.9 19
"3424" "Pucón" 2016 0 996 581.9 47.2 26.2 60.3 10.5
"3425" "Saavedra" 2001 7.1 190.7 NA 0 NA 7.1 0
"3426" "Saavedra" 2002 7.1 156.4 NA 0 NA 0 7.1
"3427" "Saavedra" 2003 14.3 235.9 207.3 0 7.1 14.3 14.3
"3428" "Saavedra" 2004 0 244.5 280.5 7.2 0 28.8 28.8
"3429" "Saavedra" 2005 0 347.4 202.6 14.5 0 0 28.9
"3430" "Saavedra" 2006 0 458.6 87.4 0 0 21.8 29.1
"3431" "Saavedra" 2007 0 249.1 80.6 7.3 7.3 14.7 22
"3432" "Saavedra" 2008 0 309.7 51.6 7.4 0 14.7 22.1
"3433" "Saavedra" 2009 0 363.5 118.7 0 0 44.5 22.3
"3434" "Saavedra" 2010 0 388.3 201.6 0 7.5 29.9 7.5
"3435" "Saavedra" 2011 7.5 255.5 278.1 7.5 0 22.5 0
"3436" "Saavedra" 2012 0 257 249.5 0 0 52.9 37.8
"3437" "Saavedra" 2013 0 273.7 235.7 15.2 0 45.6 7.6
"3438" "Saavedra" 2014 0 199 191.3 0 15.3 45.9 15.3
"3439" "Saavedra" 2015 0 323.2 146.2 23.1 7.7 38.5 23.1
"3440" "Saavedra" 2016 7.8 209.4 131.8 7.8 7.8 46.5 7.8
"3441" "Teodoro Schmidt" 2001 0 146.1 NA 0 NA 19.1 12.7
"3442" "Teodoro Schmidt" 2002 6.3 88.9 NA 0 NA 0 6.3
"3443" "Teodoro Schmidt" 2003 0 120.6 69.8 0 0 0 19
"3444" "Teodoro Schmidt" 2004 0 190.3 44.4 6.3 0 0 12.7
"3445" "Teodoro Schmidt" 2005 0 139.5 69.7 0 0 12.7 12.7
"3446" "Teodoro Schmidt" 2006 0 228.2 76.1 6.3 0 12.7 0
"3447" "Teodoro Schmidt" 2007 6.3 177.4 19 0 6.3 0 6.3
"3448" "Teodoro Schmidt" 2008 0 107.6 44.3 0 0 19 12.7
"3449" "Teodoro Schmidt" 2009 6.3 215.3 50.7 0 6.3 19 12.7
"3450" "Teodoro Schmidt" 2010 0 247 69.7 6.3 0 25.3 25.3
"3451" "Teodoro Schmidt" 2011 0 373.6 82.3 0 6.3 31.7 38
"3452" "Teodoro Schmidt" 2012 0 221.7 139.3 0 0 6.3 12.7
"3453" "Teodoro Schmidt" 2013 0 234.3 120.3 6.3 0 12.7 6.3
"3454" "Teodoro Schmidt" 2014 0 190.1 139.4 6.3 0 38 6.3
"3455" "Teodoro Schmidt" 2015 0 164.7 209.1 6.3 6.3 44.3 12.7
"3456" "Teodoro Schmidt" 2016 0 228.5 171.4 12.7 12.7 50.8 31.7
"3457" "Toltén" 2001 8.8 388.7 NA 0 NA 8.8 0
"3458" "Toltén" 2002 0 384 NA 0 NA 17.9 0
"3459" "Toltén" 2003 0 261.4 144.2 9 0 18 0
"3460" "Toltén" 2004 0 154.8 109.3 9.1 9.1 18.2 0
"3461" "Toltén" 2005 0 165.6 92 0 0 27.6 18.4
"3462" "Toltén" 2006 0 176.8 176.8 0 0 0 9.3
"3463" "Toltén" 2007 0 141 28.2 0 0 37.6 9.4
"3464" "Toltén" 2008 9.5 123.6 47.6 0 0 19 19
"3465" "Toltén" 2009 0 374.9 76.9 0 0 9.6 28.8
"3466" "Toltén" 2010 0 340.4 68.1 0 0 9.7 9.7
"3467" "Toltén" 2011 9.8 344 88.5 29.5 0 39.3 9.8
"3468" "Toltén" 2012 0 318.3 129.3 0 0 9.9 29.8
"3469" "Toltén" 2013 10.1 432.7 130.8 0 0 0 30.2
"3470" "Toltén" 2014 0 244.4 152.7 0 10.2 10.2 0
"3471" "Toltén" 2015 0 319.6 164.9 10.3 10.3 30.9 30.9
"3472" "Toltén" 2016 0 219.2 62.6 0 10.4 0 10.4
"3473" "Vilcún" 2001 4.3 73.7 NA 0 NA 8.7 8.7
"3474" "Vilcún" 2002 0 125.1 NA 4.3 NA 0 4.3
"3475" "Vilcún" 2003 4.3 133.1 51.5 0 0 0 4.3
"3476" "Vilcún" 2004 0 76.9 89.7 0 0 8.5 8.5
"3477" "Vilcún" 2005 0 89.4 59.6 0 4.3 12.8 4.3
"3478" "Vilcún" 2006 0 195 228.9 12.7 4.2 25.4 8.5
"3479" "Vilcún" 2007 0 245 304.2 4.2 8.4 25.3 29.6
"3480" "Vilcún" 2008 8.4 223.2 244.2 0 12.6 21.1 25.3
"3481" "Vilcún" 2009 4.2 356.8 554.1 16.8 25.2 58.8 25.2
"3482" "Vilcún" 2010 0 309.6 355.6 8.4 8.4 29.3 16.7
"3483" "Vilcún" 2011 0 263 325.7 4.2 16.7 66.8 16.7
"3484" "Vilcún" 2012 4.2 270.9 458.4 8.3 29.2 83.3 25
"3485" "Vilcún" 2013 0 390.9 407.6 0 41.6 70.7 16.6
"3486" "Vilcún" 2014 0 328 440.1 12.5 99.7 87.2 20.8
"3487" "Vilcún" 2015 0 405.9 617.2 29 74.6 37.3 8.3
"3488" "Vilcún" 2016 4.1 380.9 405.7 20.7 58 45.5 0
"3489" "Villarrica" 2001 0 428.7 NA 23.1 NA 98.8 10.5
"3490" "Villarrica" 2002 6.2 620.8 NA 20.6 NA 125.4 12.3
"3491" "Villarrica" 2003 6 724.1 454.6 10.1 14.1 100.6 10.1
"3492" "Villarrica" 2004 3.9 687.4 498.3 11.8 17.7 100.4 23.6
"3493" "Villarrica" 2005 1.9 798.4 609.4 11.6 23.1 94.5 15.4
"3494" "Villarrica" 2006 1.9 903 908.7 20.8 13.2 119 24.6
"3495" "Villarrica" 2007 1.9 899.7 701.6 29.6 20.4 164.8 11.1
"3496" "Villarrica" 2008 0 898.4 611.6 54.4 18.1 137.9 25.4
"3497" "Villarrica" 2009 0 865.1 509.1 40.9 28.5 81.9 21.4
"3498" "Villarrica" 2010 0 696.7 508.1 66.4 17.5 71.6 27.9
"3499" "Villarrica" 2011 1.7 745 489.8 66.8 34.3 87.3 24
"3500" "Villarrica" 2012 1.7 704 457 55.4 47 87.4 11.8
"3501" "Villarrica" 2013 3.3 664.5 557.4 75.9 28 80.8 14.8
"3502" "Villarrica" 2014 0 793.3 534.3 126.3 51.8 72.9 21
"3503" "Villarrica" 2015 1.6 750.5 510.4 74.7 50.9 66.8 9.5
"3504" "Villarrica" 2016 1.6 693.3 551.2 87.4 50 67.1 14.1
"3505" "Cholchol" 2001 NA NA NA NA NA NA NA
"3506" "Cholchol" 2002 NA NA NA NA NA NA NA
"3507" "Cholchol" 2003 NA NA NA NA NA NA NA
"3508" "Cholchol" 2004 NA NA NA NA NA NA NA
"3509" "Cholchol" 2005 0 150.9 0 0 0 9.4 0
"3510" "Cholchol" 2006 18.8 365.8 140.7 0 9.4 37.5 9.4
"3511" "Cholchol" 2007 0 345.1 111.9 9.3 0 18.7 0
"3512" "Cholchol" 2008 0 213.6 55.7 0 0 9.3 27.9
"3513" "Cholchol" 2009 0 480.4 304.8 9.2 37 101.6 37
"3514" "Cholchol" 2010 0 358.5 202.2 9.2 27.6 18.4 9.2
"3515" "Cholchol" 2011 0 594.9 228.8 36.6 9.2 36.6 27.5
"3516" "Cholchol" 2012 9.1 419.1 191.3 0 27.3 45.6 0
"3517" "Cholchol" 2013 0 299.5 217.8 0 9.1 0 0
"3518" "Cholchol" 2014 0 469.9 189.8 0 45.2 18.1 18.1
"3519" "Cholchol" 2015 0 315 216 9 45 9 9
"3520" "Cholchol" 2016 0 466.3 170.4 0 26.9 17.9 0
"3521" "Angol" 2001 0 465.4 NA 8 NA 41.9 12
"3522" "Angol" 2002 2 495.5 NA 4 NA 31.8 0
"3523" "Angol" 2003 2 745.6 174.5 5.9 0 29.7 13.9
"3524" "Angol" 2004 0 1143.8 363.5 35.6 5.9 88.9 9.9
"3525" "Angol" 2005 3.9 1177.1 248 45.3 3.9 122 7.9
"3526" "Angol" 2006 2 913.8 424.5 55 9.8 171 19.7
"3527" "Angol" 2007 0 822 447.3 56.9 5.9 157 23.5
"3528" "Angol" 2008 2 842.3 372.2 37.2 7.8 111.7 11.8
"3529" "Angol" 2009 2 993.4 416.5 115.4 2 101.7 27.4
"3530" "Angol" 2010 0 749.5 304.5 115.2 5.9 91.7 17.6
"3531" "Angol" 2011 0 901.6 251.7 115.1 29.3 122.9 25.4
"3532" "Angol" 2012 0 903.1 491.5 134.6 140.4 113.1 23.4
"3533" "Angol" 2013 0 795.6 637.6 185.2 54.6 136.5 13.6
"3534" "Angol" 2014 3.9 806.9 639.3 270.9 85.8 126.7 19.5
"3535" "Angol" 2015 0 874.8 722.8 245.5 107.2 144.2 17.5
"3536" "Angol" 2016 3.9 774 491.3 216.4 74.1 154 11.7
"3537" "Collipulli" 2001 0 101.4 NA 0 NA 13.2 4.4
"3538" "Collipulli" 2002 8.9 163.8 NA 0 NA 66.4 13.3
"3539" "Collipulli" 2003 13.3 480.6 226.9 13.3 4.4 169.1 4.4
"3540" "Collipulli" 2004 4.5 706.6 169.9 31.3 4.5 85 4.5
"3541" "Collipulli" 2005 0 638.2 157.3 0 9 76.4 9
"3542" "Collipulli" 2006 4.5 560.7 189.9 9 13.6 67.8 18.1
"3543" "Collipulli" 2007 0 614.2 209.3 13.6 0 100.1 4.5
"3544" "Collipulli" 2008 4.6 764.2 260.8 32 0 169.3 27.5
"3545" "Collipulli" 2009 0 926.1 331.7 32.3 0 165.9 32.3
"3546" "Collipulli" 2010 9.3 690.7 329.1 23.2 0 125.2 51
"3547" "Collipulli" 2011 0 770.3 242.8 14 23.3 130.7 32.7
"3548" "Collipulli" 2012 9.4 757.2 178.7 37.6 4.7 103.5 14.1
"3549" "Collipulli" 2013 0 748.4 260.5 47.4 14.2 71 18.9
"3550" "Collipulli" 2014 4.8 973.2 310.1 52.5 9.5 119.3 28.6
"3551" "Collipulli" 2015 0 879.5 225.9 52.9 33.6 129.8 24
"3552" "Collipulli" 2016 0 872.4 610.7 72.7 48.5 174.5 24.2
"3553" "Curacautín" 2001 5.9 181.9 NA 0 NA 29.3 17.6
"3554" "Curacautín" 2002 0 290.1 NA 0 NA 35.5 0
"3555" "Curacautín" 2003 0 442.1 65.7 0 0 23.9 6
"3556" "Curacautín" 2004 0 476.4 102.5 6 0 42.2 0
"3557" "Curacautín" 2005 0 773.6 85.3 6.1 0 6.1 6.1
"3558" "Curacautín" 2006 0 461.5 116.9 0 0 6.2 18.5
"3559" "Curacautín" 2007 0 273.7 105.8 0 0 18.7 6.2
"3560" "Curacautín" 2008 0 553.4 56.6 6.3 12.6 25.2 12.6
"3561" "Curacautín" 2009 0 502.3 165.3 6.4 6.4 38.1 12.7
"3562" "Curacautín" 2010 0 450.1 141.5 6.4 0 0 0
"3563" "Curacautín" 2011 0 299.2 123.6 6.5 26 26 26
"3564" "Curacautín" 2012 0 388.5 92.2 13.2 19.8 19.8 39.5
"3565" "Curacautín" 2013 0 259.8 146.6 0 13.3 20 20
"3566" "Curacautín" 2014 0 458.5 188.8 27 0 20.2 20.2
"3567" "Curacautín" 2015 0 620.9 177.4 27.3 13.6 34.1 20.5
"3568" "Curacautín" 2016 0 684.4 207.4 6.9 13.8 27.7 27.7
"3569" "Ercilla" 2001 0 10.8 NA 0 NA 32.5 0
"3570" "Ercilla" 2002 21.7 21.7 NA 0 NA 0 0
"3571" "Ercilla" 2003 10.8 173.5 54.2 0 10.8 21.7 0
"3572" "Ercilla" 2004 0 336.3 206.1 0 0 10.8 10.8
"3573" "Ercilla" 2005 0 314.5 97.6 0 10.8 0 21.7
"3574" "Ercilla" 2006 0 413.2 206.6 0 0 65.2 10.9
"3575" "Ercilla" 2007 0 337.8 228.9 0 0 10.9 0
"3576" "Ercilla" 2008 0 360.3 196.5 0 0 76.4 0
"3577" "Ercilla" 2009 10.9 524.7 196.8 10.9 0 54.7 21.9
"3578" "Ercilla" 2010 0 394.5 208.2 0 0 0 11
"3579" "Ercilla" 2011 0 406.8 252.9 0 11 88 11
"3580" "Ercilla" 2012 11 374.6 132.2 0 0 132.2 22
"3581" "Ercilla" 2013 0 320.4 187.8 11 33.1 55.2 0
"3582" "Ercilla" 2014 11.1 620.4 254.8 0 22.2 77.5 11.1
"3583" "Ercilla" 2015 0 511.2 222.2 11.1 22.2 122.2 22.2
"3584" "Ercilla" 2016 0 513.1 200.8 33.5 33.5 323.5 33.5
"3585" "Lonquimay" 2001 0 84.9 NA 0 NA 0 0
"3586" "Lonquimay" 2002 0 56.1 NA 0 NA 0 0
"3587" "Lonquimay" 2003 0 129.5 9.3 0 9.3 0 0
"3588" "Lonquimay" 2004 0 174.2 45.8 0 0 0 9.2
"3589" "Lonquimay" 2005 9.1 245.1 36.3 0 0 0 9.1
"3590" "Lonquimay" 2006 0 162.2 27 0 0 0 0
"3591" "Lonquimay" 2007 0 98.5 35.8 0 0 17.9 0
"3592" "Lonquimay" 2008 0 142.1 35.5 0 0 8.9 0
"3593" "Lonquimay" 2009 0 264.5 149.9 0 0 8.8 17.6
"3594" "Lonquimay" 2010 0 218.9 113.8 0 0 26.3 8.8
"3595" "Lonquimay" 2011 0 209 69.7 0 0 0 8.7
"3596" "Lonquimay" 2012 0 121.2 17.3 0 0 17.3 26
"3597" "Lonquimay" 2013 0 120.5 86.1 8.6 8.6 0 17.2
"3598" "Lonquimay" 2014 0 137 59.9 0 0 8.6 17.1
"3599" "Lonquimay" 2015 0 272.5 34.1 0 0 0 25.5
"3600" "Lonquimay" 2016 0 178 59.3 8.5 0 33.9 8.5
"3601" "Los Sauces" 2001 0 264.6 NA 13.2 NA 66.2 26.5
"3602" "Los Sauces" 2002 0 215.5 NA 13.5 NA 13.5 13.5
"3603" "Los Sauces" 2003 0 301.9 82.3 41.2 0 41.2 27.4
"3604" "Los Sauces" 2004 0 265.7 251.7 0 14 41.9 28
"3605" "Los Sauces" 2005 0 598.5 114 128.2 0 14.2 14.2
"3606" "Los Sauces" 2006 0 232.3 43.5 43.5 0 29 0
"3607" "Los Sauces" 2007 0 621.3 103.6 0 14.8 59.2 29.6
"3608" "Los Sauces" 2008 0 920.8 60.4 0 15.1 30.2 0
"3609" "Los Sauces" 2009 0 847.5 169.5 30.8 0 92.4 30.8
"3610" "Los Sauces" 2010 0 785.2 219.8 31.4 0 47.1 0
"3611" "Los Sauces" 2011 0 497 176.3 16 0 112.2 0
"3612" "Los Sauces" 2012 0 604.1 179.6 32.7 0 49 16.3
"3613" "Los Sauces" 2013 16.7 667.3 266.9 0 16.7 16.7 16.7
"3614" "Los Sauces" 2014 0 698.1 442.7 51.1 0 153.2 0
"3615" "Los Sauces" 2015 0 766 400.4 17.4 69.6 69.6 0
"3616" "Los Sauces" 2016 0 693.5 320.1 53.3 0 177.8 0
"3617" "Lumaco" 2001 0 261 NA 8.7 NA 34.8 34.8
"3618" "Lumaco" 2002 8.8 272.6 NA 8.8 NA 26.4 8.8
"3619" "Lumaco" 2003 0 382.2 71.1 0 17.8 26.7 8.9
"3620" "Lumaco" 2004 9 450 81 0 0 54 18
"3621" "Lumaco" 2005 0 409.6 118.3 9.1 0 63.7 9.1
"3622" "Lumaco" 2006 0 322.4 101.3 9.2 9.2 9.2 9.2
"3623" "Lumaco" 2007 0 372.7 93.2 0 0 0 9.3
"3624" "Lumaco" 2008 0 282.9 66 0 0 28.3 9.4
"3625" "Lumaco" 2009 0 505.8 47.7 9.5 0 19.1 0
"3626" "Lumaco" 2010 9.7 367.1 164.2 29 9.7 19.3 19.3
"3627" "Lumaco" 2011 9.8 714.1 146.7 19.6 9.8 19.6 29.3
"3628" "Lumaco" 2012 0 425.7 118.8 9.9 0 0 19.8
"3629" "Lumaco" 2013 0 591.3 130.3 0 10 10 10
"3630" "Lumaco" 2014 0 487.1 243.6 10.1 0 10.1 10.1
"3631" "Lumaco" 2015 0 462.5 215.8 30.8 10.3 20.6 10.3
"3632" "Lumaco" 2016 10.4 385.5 177.1 0 0 31.3 20.8
"3633" "Purén" 2001 0 702 NA 7.7 NA 131.1 15.4
"3634" "Purén" 2002 0 553.9 NA 31.2 NA 46.8 0
"3635" "Purén" 2003 0 473.2 205.1 23.7 23.7 94.6 0
"3636" "Purén" 2004 0 510.4 183.4 23.9 0 47.9 0
"3637" "Purén" 2005 0 540.8 104.9 137.2 8.1 32.3 8.1
"3638" "Purén" 2006 8.2 579.9 40.8 32.7 0 65.3 0
"3639" "Purén" 2007 0 405.2 157.1 8.3 8.3 33.1 16.5
"3640" "Purén" 2008 0 443.7 117.2 0 0 8.4 8.4
"3641" "Purén" 2009 0 525.9 84.8 8.5 8.5 25.4 25.4
"3642" "Purén" 2010 0 532.9 34.4 25.8 0 60.2 25.8
"3643" "Purén" 2011 0 365.4 130.5 17.4 0 52.2 8.7
"3644" "Purén" 2012 0 582.2 132.3 17.6 8.8 26.5 8.8
"3645" "Purén" 2013 0 643.3 142.9 17.9 35.7 71.5 8.9
"3646" "Purén" 2014 0 534.9 81.6 0 9.1 108.8 18.1
"3647" "Purén" 2015 0 524 248.2 55.2 46 36.8 18.4
"3648" "Purén" 2016 0 605.7 270.2 28 37.3 37.3 55.9
"3649" "Renaico" 2001 0 238 NA 10.8 NA 54.1 10.8
"3650" "Renaico" 2002 0 455.1 NA 0 NA 10.8 10.8
"3651" "Renaico" 2003 10.9 326.1 315.3 0 10.9 21.7 0
"3652" "Renaico" 2004 0 501 304.9 0 0 87.1 10.9
"3653" "Renaico" 2005 0 677 251.1 152.9 0 65.5 10.9
"3654" "Renaico" 2006 0 449.4 87.7 43.8 0 54.8 0
"3655" "Renaico" 2007 0 352 165 0 0 0 11
"3656" "Renaico" 2008 0 408.3 110.3 0 0 22.1 0
"3657" "Renaico" 2009 0 476.3 332.3 22.2 0 33.2 11.1
"3658" "Renaico" 2010 0 422.2 433.3 44.4 0 88.9 33.3
"3659" "Renaico" 2011 0 579.6 222.9 22.3 11.1 111.5 11.1
"3660" "Renaico" 2012 0 616.1 235.2 89.6 22.4 67.2 11.2
"3661" "Renaico" 2013 0 607.5 247.5 90 22.5 78.7 22.5
"3662" "Renaico" 2014 0 779 395.2 112.9 67.7 237.1 0
"3663" "Renaico" 2015 0 952.8 521.8 45.4 113.4 158.8 22.7
"3664" "Renaico" 2016 0 900.7 547.3 57 45.6 136.8 22.8
"3665" "Traiguén" 2001 0 396.8 NA 20.3 NA 35.6 30.5
"3666" "Traiguén" 2002 10.3 502.4 NA 20.5 NA 92.3 15.4
"3667" "Traiguén" 2003 0 562.9 118.8 20.7 0 51.6 25.8
"3668" "Traiguén" 2004 0 468.5 218.6 0 26 41.6 26
"3669" "Traiguén" 2005 0 592.9 209.9 26.2 15.7 68.2 21
"3670" "Traiguén" 2006 0 656.4 217 10.6 10.6 31.8 37.1
"3671" "Traiguén" 2007 0 614.7 245.9 5.3 0 48.1 37.4
"3672" "Traiguén" 2008 0 480.3 156.5 5.4 10.8 48.6 27
"3673" "Traiguén" 2009 0 452.1 174.3 16.3 0 92.6 21.8
"3674" "Traiguén" 2010 5.5 742.3 165 60.5 0 71.5 44
"3675" "Traiguén" 2011 0 672.6 161.2 66.7 33.4 72.3 22.2
"3676" "Traiguén" 2012 0 752.5 129.2 67.4 11.2 78.6 33.7
"3677" "Traiguén" 2013 0 714.8 147.5 11.3 22.7 73.8 34
"3678" "Traiguén" 2014 0 705.5 160.6 28.7 11.5 91.8 34.4
"3679" "Traiguén" 2015 5.8 875.4 260.9 46.4 52.2 92.8 29
"3680" "Traiguén" 2016 0 967.3 293.1 64.5 29.3 123.1 46.9
"3681" "Victoria" 2001 0 535.7 NA 2.9 NA 47.1 5.9
"3682" "Victoria" 2002 0 655.1 NA 3 NA 20.7 3
"3683" "Victoria" 2003 0 982 322.4 3 3 41.4 14.8
"3684" "Victoria" 2004 5.9 922.2 317.3 11.9 0 50.4 11.9
"3685" "Victoria" 2005 0 1099.9 318.1 29.7 8.9 127.8 23.8
"3686" "Victoria" 2006 0 832.5 483.4 17.9 6 89.5 14.9
"3687" "Victoria" 2007 0 620.1 434.4 35.9 9 164.8 15
"3688" "Victoria" 2008 0 595.4 291.7 42.1 0 141.3 9
"3689" "Victoria" 2009 0 815 461.9 69.4 6 154 9.1
"3690" "Victoria" 2010 3 873 300.1 69.7 15.2 90.9 9.1
"3691" "Victoria" 2011 0 864.7 420.2 106.6 79.2 67 12.2
"3692" "Victoria" 2012 3.1 771.2 431.5 104 36.7 116.3 21.4
"3693" "Victoria" 2013 3.1 707.3 439.7 83 15.4 83 27.7
"3694" "Victoria" 2014 3.1 577.5 487.9 101.9 34 129.7 15.4
"3695" "Victoria" 2015 0 720.3 369.5 77.6 27.9 111.8 9.3
"3696" "Victoria" 2016 0 640.1 440.3 68.7 31.2 62.4 34.3
"3697" "Valdivia" 2001 2.8 384.5 NA 6.2 NA 46.3 8.3
"3698" "Valdivia" 2002 3.4 508.7 NA 10.9 NA 53.3 5.5
"3699" "Valdivia" 2003 3.4 561.2 500.5 17.5 19.6 72.2 4.7
"3700" "Valdivia" 2004 1.3 1120.8 916.9 86.6 42 188.6 11.3
"3701" "Valdivia" 2005 0.7 998.8 936.9 112.6 61.9 201.5 13.8
"3702" "Valdivia" 2006 2.6 1054.8 729.3 181 20.2 217.5 14.3
"3703" "Valdivia" 2007 0 965.5 879.8 218.4 36.7 321.4 14.8
"3704" "Valdivia" 2008 0.6 922.7 669.1 174.6 24.2 205.8 13.4
"3705" "Valdivia" 2009 1.9 789.9 530.2 152.6 54.2 167.7 8.2
"3706" "Valdivia" 2010 0.6 805.4 385.5 108.6 44.9 153.5 6.9
"3707" "Valdivia" 2011 0.6 1092 526.2 128 42 183.6 22.3
"3708" "Valdivia" 2012 0 966.6 471.4 93.8 38.6 182 14.7
"3709" "Valdivia" 2013 0 1016.5 539.6 91.1 80.8 131.2 18.2
"3710" "Valdivia" 2014 1.2 1156.6 543.4 134.3 54.2 146.4 17.5
"3711" "Valdivia" 2015 0 1008.8 590.1 177.4 57.9 154.1 16.7
"3712" "Valdivia" 2016 0.6 903.3 623.8 170.3 101.5 156.7 18.4
"3713" "Corral" 2001 0 163.7 NA 0 NA 0 0
"3714" "Corral" 2002 0 146.9 NA 0 NA 110.2 0
"3715" "Corral" 2003 18.5 296.2 333.3 37 0 0 0
"3716" "Corral" 2004 0 205.7 317.9 0 0 18.7 0
"3717" "Corral" 2005 0 245.2 226.3 0 0 37.7 0
"3718" "Corral" 2006 0 171.4 152.4 0 0 38.1 0
"3719" "Corral" 2007 0 192.6 192.6 0 0 0 19.3
"3720" "Corral" 2008 0 467.4 292.1 0 0 0 0
"3721" "Corral" 2009 0 314.8 157.4 0 0 19.7 0
"3722" "Corral" 2010 0 457.3 278.3 0 0 19.9 59.6
"3723" "Corral" 2011 0 643.3 261.4 0 0 40.2 40.2
"3724" "Corral" 2012 0 672.2 61.1 0 0 20.4 0
"3725" "Corral" 2013 0 535.4 123.6 0 20.6 41.2 0
"3726" "Corral" 2014 0 688.4 146 0 0 20.9 0
"3727" "Corral" 2015 0 506.9 169 0 0 21.1 0
"3728" "Corral" 2016 0 877.6 171.2 0 0 0 21.4
"3729" "Mariquina" 2001 0 403.2 NA 0 NA 48.4 26.9
"3730" "Mariquina" 2002 5.4 688.1 NA 5.4 NA 75.3 16.1
"3731" "Mariquina" 2003 5.4 747.3 134.4 0 16.1 96.8 5.4
"3732" "Mariquina" 2004 0 612.7 381.6 10.7 21.5 86 16.1
"3733" "Mariquina" 2005 0 564.4 129 5.4 0 37.6 32.2
"3734" "Mariquina" 2006 0 554.3 102.2 0 10.8 53.8 5.4
"3735" "Mariquina" 2007 16.2 393.5 188.6 16.2 0 43.1 32.3
"3736" "Mariquina" 2008 10.8 690.9 242.9 10.8 16.2 27 21.6
"3737" "Mariquina" 2009 0 653.9 297.2 32.4 5.4 75.7 5.4
"3738" "Mariquina" 2010 0 546.5 232.7 27.1 5.4 86.6 5.4
"3739" "Mariquina" 2011 0 450.4 244.2 21.7 10.9 59.7 10.9
"3740" "Mariquina" 2012 0 582 440.6 10.9 21.8 59.8 5.4
"3741" "Mariquina" 2013 5.5 643.2 550.6 10.9 16.4 70.9 10.9
"3742" "Mariquina" 2014 5.5 530.3 399.1 32.8 32.8 60.1 16.4
"3743" "Mariquina" 2015 0 608.7 351 16.5 43.9 60.3 11
"3744" "Mariquina" 2016 0 754.3 600.2 16.5 11 115.6 38.5
"3745" "Paillaco" 2001 0 393 NA 0 NA 35.7 10.2
"3746" "Paillaco" 2002 5.1 330.9 NA 45.8 NA 10.2 15.3
"3747" "Paillaco" 2003 0 320.1 96.5 5.1 0 40.6 0
"3748" "Paillaco" 2004 0 552.4 197.6 35.5 0 76 5.1
"3749" "Paillaco" 2005 5.1 656.9 197.1 424.5 5.1 75.8 10.1
"3750" "Paillaco" 2006 0 948.9 393.7 10.1 0 100.9 20.2
"3751" "Paillaco" 2007 0 610 221.8 25.2 5 80.7 20.2
"3752" "Paillaco" 2008 0 730.2 282 15.1 0 90.6 40.3
"3753" "Paillaco" 2009 0 649.1 528.4 20.1 5 85.5 30.2
"3754" "Paillaco" 2010 0 698.4 185.9 20.1 25.1 50.2 30.1
"3755" "Paillaco" 2011 0 703.8 160.9 55.3 20.1 85.5 15.1
"3756" "Paillaco" 2012 0 542.8 196 15.1 5 50.3 15.1
"3757" "Paillaco" 2013 0 728.6 211.1 15.1 15.1 30.2 10.1
"3758" "Paillaco" 2014 0 673.7 221.2 10.1 20.1 45.2 15.1
"3759" "Paillaco" 2015 0 633.7 135.8 20.1 20.1 35.2 0
"3760" "Paillaco" 2016 0 554 171.2 10.1 15.1 20.1 5
"3761" "Panguipulli" 2001 5.9 293.8 NA 0 NA 44.1 5.9
"3762" "Panguipulli" 2002 0 295.6 NA 0 NA 32.2 2.9
"3763" "Panguipulli" 2003 5.8 411.2 113.7 2.9 0 55.4 2.9
"3764" "Panguipulli" 2004 2.9 337 310.8 5.8 17.4 58.1 23.2
"3765" "Panguipulli" 2005 11.6 425.5 289.4 8.7 11.6 75.3 20.3
"3766" "Panguipulli" 2006 0 505.2 222.3 8.7 11.5 49.1 14.4
"3767" "Panguipulli" 2007 8.6 423.1 253.3 17.3 2.9 86.4 25.9
"3768" "Panguipulli" 2008 2.9 482.2 232.5 11.5 8.6 97.6 17.2
"3769" "Panguipulli" 2009 2.9 486.7 220.5 25.8 2.9 60.1 31.5
"3770" "Panguipulli" 2010 0 519.5 171.3 17.1 0 57.1 5.7
"3771" "Panguipulli" 2011 2.8 652.4 282 19.9 5.7 68.4 28.5
"3772" "Panguipulli" 2012 0 625.3 306.9 5.7 11.4 45.5 11.4
"3773" "Panguipulli" 2013 0 700.6 357.4 19.9 5.7 36.9 17
"3774" "Panguipulli" 2014 0 563.3 283.1 19.8 11.3 39.6 14.2
"3775" "Panguipulli" 2015 0 528.2 234.5 14.1 16.9 16.9 19.8
"3776" "Panguipulli" 2016 0 617.9 290.6 14.1 5.6 11.3 11.3
"3777" "Lanco" 2001 0 277.6 NA 0 NA 12.9 6.5
"3778" "Lanco" 2002 0 371.3 NA 0 NA 25.6 6.4
"3779" "Lanco" 2003 0 457.1 82.5 0 6.3 12.7 0
"3780" "Lanco" 2004 0 359.2 138.6 0 6.3 75.6 18.9
"3781" "Lanco" 2005 0 294 131.3 12.5 6.3 37.5 25
"3782" "Lanco" 2006 0 273.4 49.7 0 6.2 49.7 0
"3783" "Lanco" 2007 0 321.1 135.9 6.2 6.2 61.8 0
"3784" "Lanco" 2008 0 411 85.9 6.1 6.1 55.2 0
"3785" "Lanco" 2009 0 475.8 183 18.3 0 67.1 0
"3786" "Lanco" 2010 0 436.3 139.4 12.1 6.1 78.8 18.2
